Salaries,Overtime,Other_Salaries,Total_Salary,Retirement,Health/Dental,Other_Benefits,Total_Benefits,Total_Compensation
54703,5889.31,3544.08,64136.39,12098.55,13054.94,5020.65,30174.14,94310.53
31985.37,8132.1,1224.02,41341.49,6904.66,3012.68,680.12,10597.46,51938.95
64212.43,4556.69,1020.87,69789.99,19054.95,13606.94,5388.66,38050.55,107840.54
116023.51,18154.96,16312.97,150491.44,20692.24,12740.24,2546.88,35979.36,186470.8
92770.6,9672.8,17412.68,119856.08,20430.16,12464.61,1801.03,34695.8,154551.88
158363.94,35937.44,834.25,195135.63,31270.85,12424.5,3281.58,46976.93,242112.56
60754.61,19080.15,5131.69,84966.45,11820.54,12555.6,6770.58,31146.72,116113.17
112970.1,11289.29,9975.47,134234.86,23094.37,10391.17,2224.47,35710.01,169944.87
66860.83,1132.35,9539.05,77532.23,15349.28,12505.05,6332.85,34187.18,111719.41
46064.25,2046.93,2723.82,50835,11511.29,14012.63,3818.6,29342.52,80177.52
135328.54,1632.07,10361.68,147322.29,25571.22,12555.6,361,38487.82,185810.11
47495.3,4.84,997.69,48497.83,10110.4,7311.34,3731.84,21153.58,69651.41
61642,4803.05,6762.04,73207.09,12552.97,8133.71,2026.6,22713.28,95920.37
81323.4,19241.82,240,100805.22,17389.31,12512.55,8128.63,38030.49,138835.71
16844.01,888.94,945.63,18678.58,3134.7,3890.7,1476.33,8501.73,27180.31
96446.4,1663.15,10387.63,108497.18,20562.4,12512.52,8507.59,41582.51,150079.69
81830.01,23920.65,3694.05,109444.71,18014.52,13054.94,8693.97,39763.43,149208.14
76235.4,468.42,4840,81543.82,19198.63,13018.92,1700.01,33917.56,115461.38
45738.71,824.93,218.36,46782,10835.95,12512.55,3791.04,27139.54,73921.54
53406.01,252,500.32,54158.33,9816.32,12678.75,4450.29,26945.36,81103.69
94911.45,55207.9,11250.83,161370.18,20287.7,12918.24,2727.82,35933.76,197303.94
81276.46,1875.6,723.92,83875.98,14883.44,12801.87,6995.74,34681.05,118557.03
81862.25,1659.46,3032.3,86554.01,18361.76,12500.56,6534.64,37396.96,123950.97
67690.27,41069.79,4838,113598.06,21200.36,14343.99,8641.38,44185.73,157783.79
95395.63,162.21,13784.21,109342.05,20869.02,12918.24,1843.34,35630.6,144972.65
21060.22,719.24,425,22204.46,4818.04,3514.79,1793.42,10126.25,32330.71
68211.06,27554.85,1685.31,97451.22,20432.2,14455.15,7170.97,42058.32,139509.54
59221.23,27237.33,5840.11,92298.67,12107.89,12978.4,7070.9,32157.19,124455.86
110484.08,3252.77,10885.67,124622.52,24121.42,11518.48,6802.08,42441.98,167064.5
52134.5,14691.78,2388.18,69214.46,11453.2,11397.97,5442.97,28294.14,97508.6
64889.58,269.98,2174.03,67333.59,13116.15,12808.08,5201.2,31125.43,98459.02
68735.29,22024.59,5655.29,96415.17,19048.72,13982.13,7502.56,40533.41,136948.58
22243.1,96.9,2702.89,25042.89,6028.66,6527.46,1990.33,14546.45,39589.34
82461.5,10911.31,10443.67,103816.48,16563.9,12727.94,8778.49,38070.33,141886.81
92297.41,9871.66,8333.8,110502.87,23668.41,11973.83,2020.42,37662.66,148165.53
48594.2,1882.42,441.19,50917.81,11096.76,12918.24,4113.19,28128.19,79046
38319.21,5218.32,3130.63,46668.16,10448.05,9004.23,3761.55,23213.83,69881.99
72820.84,5621.33,906.86,79349.03,13720.64,13118.69,6300.45,33139.78,112488.81
92652.61,10383.18,1166.92,104202.71,20002.29,12464.6,8326.91,40793.8,144996.51
77504.75,15491.65,250,93246.4,17033.39,10669.9,7464.56,35167.85,128414.25
61216.99,3611,5936.85,70764.84,14935.35,11363.05,5693.66,31992.06,102756.9
113233.61,13276.19,23200.87,149710.67,25036.04,15196.12,2417.96,42650.12,192360.79
69125.34,33944.86,6105.3,109175.5,20605.37,13621.51,8096.81,42323.69,151499.19
59388.12,5909.01,2573.3,67870.43,14311.64,13784.45,4971.18,33067.27,100937.7
59822.8,9838.47,10323.21,79984.48,14530.41,12512.55,6296.25,33339.21,113323.69
106245.78,36678.89,17162.72,160087.39,23168.49,15645.43,2613.6,41427.52,201514.91
117330.72,26048.06,19201.29,162580.07,32044.76,12500.56,2757.83,47303.15,209883.22
119455.26,6432.85,10714.03,136602.14,24132.04,12424.5,2286.7,38843.24,175445.38
54365.42,2791.35,3662.21,60818.98,10925.86,12915.26,4888.83,28729.95,89548.93
13947.16,832.27,260.65,15040.08,3875.28,4264.87,1047.58,9187.73,24227.81
87144.17,125.81,200,87469.98,16254.82,13068.8,7166.95,36490.57,123960.55
32152.37,2728.88,842.59,35723.84,7754.96,10160.95,2687.32,20603.23,56327.07
116611.66,36844.81,12332.43,165788.9,22324.16,12555.6,371.21,35250.97,201039.87
90080.62,11430.65,9072.39,110583.66,20250.68,13054.94,1762.13,35067.75,145651.41
53976.04,274.27,598.34,54848.65,12131.52,11913.55,4554.1,28599.17,83447.82
65704.72,5886.11,3649.78,75240.61,17753.92,13698.96,5915.55,37368.43,112609.04
71454.3,1446.01,3541.02,76441.33,13412.02,12969.04,6330.22,32711.28,109152.61
62811.01,14899.68,11671.8,89382.49,14879.06,12424.5,7058.75,34362.31,123744.8
82191.79,20707.91,5611.57,108511.27,16889.13,9079.44,1809.12,27777.69,136288.96
95589.76,4086.49,5636.13,105312.38,22119.02,13054.94,8380.55,43554.51,148866.89
64117.04,388.53,311.12,64816.69,14451.26,12247.92,5127.62,31826.8,96643.49
62723.46,997.38,3348.06,67068.9,12893.78,11847.71,5525.42,30266.91,97335.81
102440,7712.95,14399.02,124551.97,23365.65,12464.61,2024.06,37854.32,162406.29
63351.86,3356.39,684.46,67392.71,19001.47,12688.66,5228.2,36918.33,104311.04
28008.9,5309.69,176.87,33495.46,6009.22,5129.68,2553.53,13692.43,47187.89
102911.02,21069.83,7598.6,131579.45,22424.63,12464.61,9197.78,44087.02,175666.47
110837.4,32113.74,8044.25,150995.39,21110.74,13068.8,10657.48,44837.02,195832.41
47700.97,4765.94,1424.85,53891.76,11587.42,13721.75,4056.01,29365.18,83256.94
37653.95,8086.44,1017.5,46757.89,9276.62,12417.52,3840.88,25535.02,72292.91
66435.05,6578.76,2434.94,75448.75,19761.84,13486.4,5706.45,38954.69,114403.44
63258.41,6205.66,356.63,69820.7,15081.64,12858.32,5360.56,33300.52,103121.22
138133.12,41295.46,31476.44,210905.02,28992.22,13054.94,3418.3,45465.46,256370.48
138359.74,3719.59,11222.89,153302.22,25138.6,12801.79,2578.11,40518.5,193820.72
30576.09,2082.73,701.48,33360.3,8391.44,9651.76,2494.05,20537.25,53897.55
34355.03,388.05,320.7,35063.78,7510.13,6385.48,2920.25,16815.86,51879.64
62951.78,583.85,2003.28,65538.91,14569.43,12449.76,5360.65,32379.84,97918.75
94004.96,2931.32,15958.19,112894.47,23052.76,13029.83,1789.2,37871.79,150766.26
65174.41,15800.07,1736.67,82711.15,19550.03,13810.57,6218.62,39579.22,122290.37
53913.76,326.55,1501.99,55742.3,11405.35,11845.75,4621.17,27872.27,83614.57
83050.55,25479.52,9010.09,117540.16,14760.59,9146.92,1956.25,25863.76,143403.92
88363.73,5187.37,2966.19,96517.29,16996.49,13068.79,7751.67,37816.95,134334.24
139077.14,29615.77,12772.72,181465.63,24775.66,12801.78,2995.84,40573.28,222038.91
132687.09,20307.7,12752.69,165747.48,27461.07,15501.89,2708.43,45671.39,211418.87
55055.16,63.89,1290,56409.05,10439.32,11381.71,4689.67,26510.7,82919.75
57795,11262.7,1313.25,70370.95,12321.89,12512.55,5654.7,30489.14,100860.09
112159.76,1707.41,17946.89,131814.06,24822.82,15052.76,2116.33,41991.91,173805.97
131181.95,955.07,16768.43,148905.45,30784.54,11166.08,2253.59,44204.21,193109.66
65026.71,9584.91,2769.67,77381.29,19814.38,13777.79,5862.87,39455.04,116836.33
68499.15,9344.15,6757.54,84600.84,16163.46,12356.87,2027.75,30548.08,115148.92
83384.3,25224.01,9195.77,117804.08,18751.86,12424.5,9334.94,40511.3,158315.38
62701.29,11393.36,1647.75,75742.4,19095.04,12559.35,5909.58,37563.97,113306.37
65047.36,14178.15,4912.88,84138.39,18953.76,13178.4,6062.97,38195.13,122333.52
113307.05,74.18,3215.17,116596.4,25167.67,10277.18,9383.99,44828.84,161425.24
39463.3,195.53,167.6,39826.43,5240.2,12368.72,3149.48,20758.4,60584.83
95388.67,4699.28,9812.51,109900.46,24743.3,12380.82,1863,38987.12,148887.58
50912.62,22458.18,2961.66,76332.46,13139.64,12416.67,6113.37,31669.68,108002.14
118898.02,4494.4,5863.64,129256.06,21201.96,12801.79,2092.36,36096.11,165352.17
56471.44,5798.47,1892.33,64162.24,12260.75,10145.59,5299.99,27706.33,91868.57
62340.01,3045.82,1186.4,66572.23,13543.84,12512.55,5486.99,31543.38,98115.61
68256.45,3374.96,2104.45,73735.86,13529.35,12892.83,5834.28,32256.46,105992.32
30840.66,521.71,517.14,31879.51,6926.46,6613.92,2563.89,16104.27,47983.78
42838.11,14457.64,4201.89,61497.64,9884.87,13018.94,4936.04,27839.85,89337.49
64609.3,28374.02,14551.91,107535.23,13734.22,13118.69,8500.76,35353.67,142888.9
67554.03,7508.13,7206.24,82268.4,13166.56,12918.24,452.21,26537.01,108805.41
64793.42,3841.17,1420,70054.59,13633.03,12281.15,5681.92,31596.1,101650.69
59590.57,16500.92,290.76,76382.25,17477.62,12626.2,5815.94,35919.76,112302.01
112159.77,7139.24,16912.77,136211.78,24605.62,15052.75,2310.02,41968.39,178180.17
76731.6,31218.38,7275.26,115225.24,16877.45,12368.72,8868.09,38114.26,153339.5
94437.62,1100.4,92.58,95630.6,18654.19,12261.45,7842.08,38757.72,134388.32
146196.04,12863.27,9808.38,168867.69,31550.62,12524.51,2086.51,46161.64,215029.33
136466,11253.36,15813.17,163532.53,37039.81,12424.5,2778.56,52242.87,215775.4
66644.04,39310.84,3430.13,109385.01,20108.88,13528.84,8498.59,42136.31,151521.32
104451.04,1189.8,13117.61,118758.45,24432.11,13054.94,9278.5,46765.55,165524
66368.17,7552.46,3805.21,77725.84,15293.87,12344.89,6037.06,33675.82,111401.66
104811.02,20016.38,2808.4,127635.8,22057.06,12424.5,9865.92,44347.48,171983.28
113031.34,31605.7,19390.04,164027.08,25035.03,15148.34,2766.32,42949.69,206976.77
97527.49,19594.96,10031.74,127154.19,26164.28,12394.03,2110.29,40668.6,167822.79
37701,4922.85,3182.59,45806.44,8150.03,12801.79,3705.08,24656.9,70463.34
67153.18,4522.39,5257.15,76932.72,14675.67,12405.09,6334.52,33415.28,110348
127114.96,3684.05,22230.27,153029.28,25435.84,11548.68,9655.67,46640.19,199669.47
40627.6,1130.8,1341.42,43099.82,7737.62,8429.88,3462.88,19630.38,62730.2
99034.27,3227.39,7046.72,109308.38,18583.67,13031.39,1832.24,33447.3,142755.68
62490.8,1437.06,9939.91,73867.77,15300.67,11237.33,6027.56,32565.56,106433.33
93773.9,38413.16,13210.04,145397.1,22425.87,13054.94,2374.41,37855.22,183252.32
33245.12,134.07,783.8,34162.99,6938.7,7990.18,3133.33,18062.21,52225.2
13106.94,550.27,57.96,13715.17,3055.59,4137.32,1022.22,8215.13,21930.3
67707.37,22188.73,6559.62,96455.72,22063.53,13559.45,7489.45,43112.43,139568.15
86385.99,1410.02,1077.15,88873.16,19497.51,11795.48,7173.31,38466.3,127339.46
37159.88,683.4,2498.69,40341.97,6581.01,5203.18,1399.77,13183.96,53525.93
82314.12,9889.12,10354.83,102558.07,17071.18,9038.03,1688.05,27797.26,130355.33
17090,3012.13,2189.75,22291.88,3392.36,2389.32,1814.24,7595.92,29887.8
54378,1205.92,7272.64,62856.56,11591.82,12918.24,5079.83,29589.89,92446.45
25884,13002.66,5118.79,44005.45,5298.06,3012.68,673.15,8983.89,52989.34
103296.56,4115.77,3593.54,111005.87,19478.42,13068.82,9496.8,42044.04,153049.91
94285.84,6729.41,1200,102215.25,16316.61,12533.53,1608.89,30459.03,132674.28
93391.81,24750.77,1906.91,120049.49,21375.43,12500.57,9482.8,43358.8,163408.29
71991.3,10394.85,6527.75,88913.9,13789.99,13068.8,7036,33894.79,122808.69
67391.62,10095.78,3219.56,80706.96,14725.07,12949.31,6589.57,34263.95,114970.91
10431.93,1878.99,319.47,12630.39,3029.58,3300.44,902.92,7232.94,19863.33
129725.5,39916,17093.22,186734.72,31440.54,15086.88,3121.13,49648.55,236383.27
61675.02,325.8,14.5,62015.32,11233.64,10488.42,5256.01,26978.07,88993.39
103263.54,5901.71,3621.02,112786.27,23974.27,12488.59,9049.9,45512.76,158299.03
58862.59,12437.13,3469.23,74768.95,10858.51,12801.49,5705.23,29365.23,104134.18
139267.61,31801.68,5046.93,176116.22,27531.06,12424.5,2994.27,42949.83,219066.05
118898.01,85.74,11727.03,130710.78,26466.01,13054.94,276.49,39797.44,170508.22
61128,21607.95,4456.15,87192.1,12138.78,12918.25,7105.69,32162.72,119354.82
112703.76,43956.66,13386.17,170046.59,26019.82,15230.57,2707.25,43957.64,214004.23
126940.06,2189.17,23367.13,152496.36,25578.12,12235.07,1576.09,39389.28,191885.64
81721.41,1817.94,2489.25,86028.6,15671.62,13068.8,6872.11,35612.53,121641.13
105632.95,435.26,6186.05,112254.26,18831.82,11599.28,1905.41,32336.51,144590.77
60534,2530.1,3955.82,67019.92,12597.26,12918.24,5274.08,30789.58,97809.5
104891.52,868.76,10959.25,116719.53,26683.74,9677.6,9546.68,45908.02,162627.55
93795.42,1174.2,8100.82,103070.44,21383.26,13054.92,1719.15,36157.33,139227.77
77393.8,2014.77,12014.14,91422.71,15715.24,12506.36,7524.74,35746.34,127169.05
45273.48,1176.67,3005.26,49455.41,10179.82,11897.86,3988.25,26065.93,75521.34
86743.98,9165.83,8989.82,104899.63,20561.71,13054.94,8345.4,41962.05,146861.68
102693.49,151.51,5040.04,107885.04,22194.1,12385.26,8536.62,43115.98,151001.02
52727.35,6766.87,6138.34,65632.56,11610.74,10806.11,5362.21,27779.06,93411.62
70684.28,12333.19,10743.82,93761.29,14889.32,13068.8,7448.48,35406.6,129167.89
108329.5,3742.75,5435.3,117507.55,22592.93,12547.55,1958.52,37099,154606.55
94191,54389.09,13937.8,162517.89,22829.92,13054.93,1880.25,37765.1,200282.99
28823.23,4276.02,1881.03,34980.28,7277.21,5757.27,2720.02,15754.5,50734.78
93249.3,1747,15704.7,110701,19880.76,12512.52,8817.88,41211.16,151912.16
66254.85,4351.06,993.77,71599.68,15911.44,13767.58,5472.02,35151.04,106750.72
59938.38,7014.43,684.14,67636.95,15117.77,12007.47,5148.35,32273.59,99910.54
94458.02,2292.88,6674.35,103425.25,18327.64,12801.79,8217.54,39346.97,142772.22
13478.4,1404,360,15242.4,3103.95,2586.32,1210.74,6901.01,22143.41
57276.87,3255.09,5697.71,66229.67,11218.93,12838.71,5390.71,29448.35,95678.02
38212.2,805.14,3069.32,42086.66,10453.88,13054.94,3349.63,26858.45,68945.11
68703.95,5363.12,3240.48,77307.55,14593.8,12248.87,1862.5,28705.17,106012.72
44623.63,1917.78,6806.47,53347.88,10878.75,6057.2,4421.7,21357.65,74705.53
74274.1,13019.54,2352.99,89646.63,15626.32,12424.5,7101.47,35152.29,124798.92
90067.33,1756.44,3293.06,95116.83,19609.11,12481.4,1535.6,33626.11,128742.94
95186.11,5561.87,3514.57,104262.55,17973.39,12801.79,8065.85,38841.03,143103.58
55026,163.22,1755.82,56945.04,11019.34,12918.24,4701.15,28638.73,85583.77
74648.92,2632.43,1020,78301.35,16972.53,12291.07,6210.77,35474.37,113775.72
23220.6,35.3,2259.26,25515.16,6001.22,5456.48,1934.89,13392.59,38907.75
57162.68,2388.89,6415.71,65967.28,10193.28,6154.71,1075.3,17423.29,83390.57
116023.5,5454.4,7895.4,129373.3,25073.69,12392.79,2145.99,39612.47,168985.77
112703.75,32155.46,20467.84,165327.05,27209.45,15230.57,2757.2,45197.22,210524.27
52305.14,6028,2439.97,60773.11,15564.1,10375.23,4677.14,30616.47,91389.58
81592.7,25545.49,2642.26,109780.45,18647.66,12452.65,1704.48,32804.79,142585.24
47587.06,2004.87,2124.01,51715.94,9144.7,10880.79,4231.16,24256.65,75972.59
90325.8,2631.52,515.4,93472.72,19257.5,12512.54,7486.84,39256.88,132729.6
106728.15,1807.98,27054.1,135590.23,18596.48,11538.56,9997.94,40132.98,175723.21
45045.29,227.36,40,45312.65,10785.74,11798.51,3611.43,26195.68,71508.33
103276.56,11378.31,6160.7,120815.57,20893.12,12047.52,9497.86,42438.5,163254.07
132196.47,42300.17,17278.18,191774.82,31980.94,15374.24,3255.23,50610.41,242385.23
102340.01,57152.44,12504.16,171996.61,20624.65,12885.74,12124.83,45635.22,217631.83
64819.24,5495.92,626.4,70941.56,13952.98,12512.55,5838.74,32304.27,103245.83
59354.02,186.12,3478.93,63019.07,14028.73,12090.52,4830.08,30949.33,93968.4
55522.31,1692.06,4475.57,61689.94,11098.55,12526.54,5107.06,28732.15,90422.09
52988,8940.47,4770.98,66699.45,10281.16,12801.79,5522.32,28605.27,95304.72
48195.47,7672.26,1060,56927.73,11397.82,10244.24,4551.24,26193.3,83121.03
40298.62,1024.97,6495.03,47818.62,9442.72,3816.35,3188.79,16447.86,64266.48
119469.91,49512.49,14833.54,183815.94,21727.04,12863.33,430.41,35020.78,218836.72
79382.1,708.06,18883.93,98974.09,14212.52,7230.71,6228.12,27671.35,126645.44
65725.01,7195.89,9005.43,81926.33,12910.44,12801.79,6761.12,32473.35,114399.68
75354.35,8177.63,4762.8,88294.78,14512.97,10208.83,7254.3,31976.1,120270.88
79281,4920.58,3766.4,87967.98,17808.04,13054.92,6986.09,37849.05,125817.03
29513.21,9144.64,712.66,39370.51,8919.96,5918.13,3253.89,18091.98,57462.49
110246.4,3409.97,9115.82,122772.19,20335.41,12998.75,6667.63,40001.79,162773.98
47752.51,210.17,2830.26,50792.94,12328.15,11026.35,4105.58,27460.08,78253.02
141574.04,4513.04,31150.98,177238.06,28936.04,12584.46,2939.86,44460.36,221698.42
91836.52,277.14,191.55,92305.21,18089.88,12918.24,7275.61,38283.73,130588.94
96318.9,1808.4,10916.22,109043.52,25221.66,12500.56,1847.76,39569.98,148613.5
17064.03,4305.17,83.33,21452.53,4387.83,3457.13,1617.78,9462.74,30915.27
45021.75,74.64,204.9,45301.29,10144.32,7974.5,3804.28,21923.1,67224.39
76954.55,2182.35,1860,80996.9,16239.78,12424.51,6538.82,35203.11,116200.01
73127.82,354.86,3954.1,77436.78,13950.68,12644.57,6422.94,33018.19,110454.97
90245.67,14423.49,2723.76,107392.92,19117.51,12183.84,8598.84,39900.19,147293.11
60722.8,4087.38,3036.34,67846.52,13274.66,6999.36,5282.85,25556.87,93403.39
80949.3,37245.95,5500.85,123696.1,17559.3,11457.85,10025.99,39043.14,162739.24
46210.7,335.6,4335.85,50882.15,11387.31,12918.25,4101.83,28407.39,79289.54
47058.2,6834.54,4240.74,58133.48,10739.96,8006.1,4728.54,23474.6,81608.08
58224.43,11355.57,7154.22,76734.22,13588.72,12512.55,5811.43,31912.7,108646.92
93759.32,8977.9,4814.59,107551.81,21211.46,12273.05,1786.21,35270.72,142822.53
80379,22170.5,8680.35,111229.85,16693.09,12918.25,9085.05,38696.39,149926.24
104427.21,8899.37,18504.03,131830.61,22899.39,12043.26,8612.79,43555.44,175386.05
82717.02,7279.05,2897.78,92893.85,17049.7,12424.5,7414.7,36888.9,129782.75
76202.58,1358.45,16871.78,94432.81,18704.84,12200.93,7563.01,38468.78,132901.59
47073.35,14844.75,1413.77,63331.87,13375.93,11619.96,4863.07,29858.96,93190.83
101207.11,25611.65,10651.64,137470.4,18452.16,12801.79,10311.42,41565.37,179035.77
119995.59,8017.89,7199.74,135213.22,26482.09,11122.74,8306.66,45911.49,181124.71
54965.77,736.16,5400.32,61102.25,11768.2,10382.39,5060.11,27210.7,88312.95
119461.6,5130.37,8340.67,132932.64,23641.87,12424.5,2264.45,38330.82,171263.46
135118.51,16858.12,8107.11,160083.74,30736.32,12512.53,2642.82,45891.67,205975.41
52971.01,7961.17,347.68,61279.86,10072.15,11779.38,4910.18,26761.71,88041.57
17327.31,417.95,8658.11,26403.37,3937.19,3279.45,2064.59,9281.23,35684.6
82162.5,6868.91,6106.99,95138.4,15401.16,13093.75,1533.14,30028.05,125166.45
124214.07,40439.3,15175.94,179829.31,24686.04,15732.66,2971.68,43390.38,223219.69
30063.55,1103.87,656.06,31823.48,8583.72,8215.88,2405.46,19205.06,51028.54
57253.69,1077.83,5695.31,64026.83,13157.01,13042.38,5019.28,31218.67,95245.5
63831.13,19640.62,7934.61,91406.36,14789.9,12473.29,7433.6,34696.79,126103.15
94251.06,119.42,118.12,94488.6,18528.75,9569.07,6799.73,34897.55,129386.15
56868.67,1102,1562.05,59532.72,10583.2,12983.2,4819.32,28385.72,87918.44
44922.06,4451.32,2618.86,51992.24,11410.81,11248.1,4393.87,27052.78,79045.02
52879.73,2805.43,2139.9,57825.06,9629.39,12775.63,4812.46,27217.48,85042.54
19503,934.53,2904.77,23342.3,4604.04,4736.69,1865.77,11206.5,34548.8
50286.3,406.31,1672.05,52364.66,9416.05,10936.29,4154.27,24506.61,76871.27
118898.19,9063.85,9531.87,137493.91,24976.3,13054.94,2287.24,40318.48,177812.39
94691,21688.82,2590.77,118970.59,21123.02,13054.94,9239.74,43417.7,162388.29
70486.51,30446.45,13578.61,114511.57,19772.12,8285.81,1891.1,29949.03,144460.6
60005.91,6607.87,8239.24,74853.02,13060.09,12681.12,6138.8,31880.01,106733.03
46745.1,33.58,6822.29,53600.97,10548.8,12851.02,4211.8,27611.62,81212.59
69479.2,3235.8,4491.53,77206.53,15996.66,12050.71,6282.67,34330.04,111536.57
60567.48,15480.33,4023.92,80071.73,19174.48,12136.5,6025.43,37336.41,117408.14
139683.61,11092.89,2846.49,153622.99,30152.91,12512.52,2532.98,45198.41,198821.4
113590.93,39668.96,17076.91,170336.8,26093.49,14430.18,2732.05,43255.72,213592.52
63328.84,2266.91,362.7,65958.45,13501.7,12464.61,5437.59,31403.9,97362.35
87797.72,3896.11,9171.8,100865.63,16646.9,13068.81,8085.39,37801.1,138666.73
87494,189.51,760,88443.51,16424.02,13068.8,6973.08,36465.9,124909.41
9797.02,30.71,1454.54,11282.27,2431.61,3012.68,858.49,6302.78,17585.05
32470.33,5374.66,21513.94,59358.93,7923.43,3758.83,4724.95,16407.21,75766.14
14721.34,5354.68,141.27,20217.29,3268.27,4938.21,1644.77,9851.25,30068.54
41145.75,514.61,1897.14,43557.5,9872.38,11146.22,3502.35,24520.95,68078.45
43437.51,11342.12,2027.81,56807.44,13165.43,9230.65,4209,26605.08,83412.52
89715.45,48893.01,8286.47,146894.93,20248.39,13117.69,10052.34,43418.42,190313.35
51982.81,357.29,976.89,53316.99,12634.03,12424.5,4279.38,29337.91,82654.9
